"content_id","game_id","content","type","rumored","homophobia","transphobia","queer_men","queer_women","char_sexuality","char_gender","char_role","human","char_race","actions","optional_relationships","bisexual_workers"
"1076","7533","big gay al","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","pc","yes","white","nan","nan","nan"
"1077","7534","gay marriage policy decision","actions","unknown","yes","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1078","7534","gay marriage policy decision","mentions","unknown","yes","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1079","7535","male sex workers","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","yes"
"1080","7536","player character's affinity/affection"," relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1081","7534","scarlett","characters","unknown","yes","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1082","7536","sex workers (\"sex\" \"workers\")","characters","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1083","7536","the star cross lovers","characters","unknown","yes","unknown","yes","no","gay explicit","nan","npc","nan","nan","nan","nan","nan"
"1084","7534","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1085","7537","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1086","7537","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1087","7536","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1088","7538","abu'l nuquod","characters","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1089","7539","asari","characters","unknown","unknown","unknown","no","yes","nan","non-binary explicit","npc","nan","nan","nan","nan","nan"
"1090","7540","asari","characters","unknown","unknown","unknown","no","yes","nan","non-binary explicit","npc","nan","nan","nan","nan","nan"
"1091","7541","asari","characters","unknown","unknown","unknown","no","yes","nan","non-binary explicit","npc","nan","nan","nan","nan","nan"
"1092","7542","branka","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","npc","nan","nan","nan","nan","nan"
"1093","7543","briala","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1094","7543","cremisius (krem) aclassi","characters","unknown","unknown","unknown","no","no","nan","transgender man explicit","npc","nan","nan","nan","nan","nan"
"1095","7544","dawn star","characters","unknown","unknown","unknown","no","yes","bisexual implicit","nan","npc","yes","asian","nan","nan","nan"
"1096","7545","dorn","characters","unknown","unknown","unknown","yes","no","bisexual explicit","nan","npc","nan","nan","nan","nan","nan"
"1097","7543","empress celene","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1098","7543","empress celene and briala","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1099","7546","gay trait","artifacts","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1100","7546","gay trait","traits","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1101","7542","herren","characters","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","nan","nan","nan","nan","nan"
"1102","7542","hespith","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1103","7547","hexxat","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1104","7548","juhani","characters","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1105","7548","juhani","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","pc","no","nan","nan","nan","nan"
"1106","7548","juhani","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1107","7548","juhani","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","no","nan","nan","nan","nan"
"1108","7549","kaidala","characters","unknown","unknown","unknown","no","yes","bisexual implicit","nan","npc","no","nan","nan","nan","nan"
"1109","7549","kaidala","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","npc","nan","nan","nan","nan","nan"
"1110","7541","kaiden alenko","characters","unknown","unknown","unknown","yes","no","bisexual explicit","nan","npc","nan","nan","nan","nan","nan"
"1111","7540","khalissa al-jiliani","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1112","7550","leonardo davinci","characters","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1113","7551","lgbtq game designer","characters","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1114","7552","maevaris tilani","characters","unknown","unknown","unknown","no","no","nan","transgender","npc","nan","nan","nan","nan","nan"
"1115","7541","nyreen kandros","characters","unknown","unknown","unknown","no","yes","queer","nan","npc","nan","nan","nan","nan","nan"
"1116","7553","ramona","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","npc","nan","nan","nan","nan","nan"
"1117","7554","relationship options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1118","7541","rite of passage, krogan","mentions","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1119","7544","romance options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1120","7544","romance options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1121","7539","romance options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","yes"
"1122","7540","romance options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1123","7555","romance options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1124","7543","romance options","actions","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1125","7553","roxanne","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1126","7541","samantha traynor","characters","unknown","unknown","unknown","no","no","lesbian explicit","nan","npc","nan","nan","nan","nan","nan"
"1127","7549","same sex flirting ","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1128","7549","same sex flirting/romancing","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1129","7556","same-sex relationships on makeb","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1130","7555","serendipity","characters","unknown","unknown","unknown","no","no","nan","gender nonconforming","npc","nan","nan","nan","nan","nan"
"1131","7555","sex workers and bisexuality","characters","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1132","7544","silk fox","characters","unknown","unknown","unknown","no","yes","bisexual implicit","nan","npc","yes","asian","nan","nan","nan"
"1133","7544","sky","characters","unknown","unknown","unknown","yes","no","bisexual implicit","nan","npc","yes","asian","nan","nan","nan"
"1134","7541","steve cortez","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","nan","nan","nan","nan","nan"
"1135","7540","turian body guard","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","nan","nan","nan","nan","nan"
"1136","7542","wade","characters","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","nan","nan","nan","nan","nan"
"1137","7539","nan","mods","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1138","7542","nan","characters","unknown","unknown","unknown","no","no","bisexual explicit","nan","npc","nan","nan","nan","yes","yes"
"1139","7542","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1140","7541","nan","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1141","7552","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1142","7546","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1143","7556","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1144","7557","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1145","7558","chloe","characters","unknown","unknown","unknown","no","yes","lesbian explicit","non-binary implicit","npc","nan","nan","nan","nan","nan"
"1146","7558","maxine","characters","unknown","unknown","unknown","no","no","bisexuality explicit","nan","npc","nan","nan","nan","nan","nan"
"1147","7558","maxine and chloe","relationship/romance/sex","unknown","unknown","unknown","no","yes","lesbian explicit","non-binary implicit","npc","nan","nan","nan","nan","nan"
"1148","7559","relationship options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1149","7559","relationship options","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1150","7560","tommy","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","yes","race indeterminate","nan","nan","nan"
"1151","7560","tommy","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","yes","white","nan","nan","nan"
"1152","7560","tommy","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","nan","nan","nan","nan","nan"
"1153","7559","transwoman in chapter 1","mentions","unknown","unknown","yes","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1154","7559","transwoman in chapter 1","characters","unknown","yes","yes","no","no","nan","transgender woman explicit","npc","nan","nan","nan","nan","nan"
"1155","7561","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1156","7562","audrey","characters","unknown","yes","yes","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1157","7563","bengar's farm","locaitons","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","nan","nan","nan","nan","nan"
"1158","7562","black swan","characters","unknown","unknown","unknown","no","no","nan","transgender","npc","nan","nan","nan","nan","nan"
"1159","7564","brad","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","yes","nan","nan","nan","nan"
"1160","7565","duve","characters","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1161","7561","gay and lesbian characters","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","yes","white","nan","nan","nan"
"1162","7561","gay and lesbian characters","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","yes","white","nan","nan","nan"
"1163","7566","mud","characters","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","nan","nan","nan","nan","nan"
"1164","7566","mud","characters","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","yes","race indeterminate","nan","nan","nan"
"1165","7564","narrative","queer games/narratives","unknown","yes","yes","no","no","nan","nan","npc","nan","nan","major","nan","nan"
"1166","7564","protagonist","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","yes","nan","nan","nan","nan"
"1167","7561","same-sex relationships","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1168","7562","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1169","7567","ebele","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","npc","yes","nan","nan","nan","nan"
"1170","7568","heileen","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","pc","yes","nan","nan","nan","nan"
"1171","7568","lora","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","npc","yes","nan","nan","nan","nan"
"1172","7568","marie","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","npc","yes","nan","nan","nan","nan"
"1173","7569","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1174","7570","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1175","7571","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1176","7572","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1177","7573","nan","nan","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1178","7574","juliet","characters","unknown","unknown","unknown","no","yes","bisexual explicit","nan","npc","yes","nan","nan","nan","nan"
"1179","7568","optional relationships","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1180","7567","optional relationships","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1181","7574","optional relationships","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1182","7569","dorhy mccoy","characters","unknown","unknown","unknown","no","yes","lesbian explict","nan","npc","yes","nan","nan","nan","nan"
"1183","7569","optional relationship","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1184","7575"," wakka","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1185","7576","\"bad ending\" with tomoya okazaki and youhei sunohara","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1186","7576","\"bad ending\" with tomoya okazaki and youhei sunohara","relationship/romance/sex","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1187","7576","\"bad ending\" with tomoya okazaki and youhei sunohara","characters","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","yes","race indeterminate","nan","nan","nan"
"1188","7576","\"bad ending\" with tomoya okazaki and youhei sunohara","characters","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","nan","nan","nan","nan","nan"
"1189","7577","\"not another homosexual\"","mentions","unknown","yes","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1190","7578","abel","characters","yes","unknown","unknown","yes","no","nan","nan","pc","nan","nan","nan","nan","nan"
"1191","7579","adel","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","enemies","yes","race indeterminate","nan","nan","nan"
"1192","7580","aigis","characters","unknown","unknown","unknown","no","yes","bisexual implicit","nan","npc","nan","nan","nan","nan","nan"
"1193","7581","alfred ashford","characters","unknown","unknown","yes","no","no","nan","gender non-conforming","enemies","yes","race indeterminate","nan","nan","nan"
"1194","7581","alfred ashford","characters","unknown","unknown","yes","no","no","nan","gender non-conforming","npc","nan","nan","crossdressing","nan","nan"
"1195","7582","amaterasu","characters","unknown","unknown","unknown","no","no","nan","non-binary explicit","pc","nan","nan","nan","nan","nan"
"1196","7583","asellus","characters","unknown","unknown","unknown","no","yes","lesbian implicit","nan","pc","nan","nan","nan","nan","nan"
"1197","7584","ash","characters","unknown","yes","yes","yes","no","gay explicit","nan","pc","yes","race indeterminate","nan","nan","nan"
"1198","7585","azami koshiba","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1199","7586","bartender","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","nan","nan","nan","nan","nan"
"1200","7587","bartz","characters","yes","unknown","unknown","yes","no","bisexual implicit","nan","pc","yes","race indeterminate","nan","nan","nan"
"1201","7588","beauty nova (trans woman)","characters","unknown","unknown","unknown","no","no","nan","transgender woman explicit","npc","nan","nan","nan","nan","nan"
"1202","7589","benimaru nikaido","characters","yes","unknown","unknown","yes","no","nan","nan","pc","yes","asian","nan","nan","nan"
"1203","7590","best friend option","actions","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","yes","nan"
"1204","7591","billy","characters","yes","unknown","unknown","no","no","nan","nan","npc","yes","race indeterminate","nan","nan","nan"
"1205","7592","binbou-gami","characters","unknown","unknown","unknown","yes","no","gay implicit","nan","npc","nan","nan","nan","nan","nan"
"1206","7593","birdo","characters","unknown","unknown","unknown","no","no","nan","transgender woman implicit","enemies","no","nan","nan","nan","nan"
"1207","7591","brad","characters","yes","unknown","unknown","no","no","nan","nan","pc","yes","race indeterminate","nan","nan","nan"
"1208","7594","bridget","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","pc","yes","white","nan","nan","nan"
"1209","7594","bridget","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","pc","yes","white","nan","nan","nan"
"1210","7575","brother","characters","unknown","unknown","unknown","yes","no","nan","nan","pc","nan","nan","nan","nan","nan"
"1211","7595","buigen","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","yes","white","nan","nan","nan"
"1212","7595","buigen","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","nan","nan","nan","nan","nan"
"1213","7596","chameli firishta","characters","yes","unknown","unknown","no","no","nan","nan","npc","yes","race indeterminate","nan","nan","nan"
"1214","7597","cherry","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","pc","yes","race indeterminate","nan","nan","nan"
"1215","7597","cherry","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","pc","yes","race indeterminate","nan","nan","nan"
"1216","7598","chie satonaka","characters","yes","unknown","unknown","no","yes","nan","nan","pc","nan","nan","nan","nan","nan"
"1217","7599","cho aniki","queer games/narratives","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1218","7600","cloud","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1219","7600","cloud crossdressing","actions","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","crossdressing required","nan","nan"
"1220","7601","cross-dressing","cross-dressing","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1221","7592","crossdressers","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","npc","nan","nan","crossdressing","nan","nan"
"1222","7602","crossdressing","actions","unknown","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1223","7603","cybil bennett","characters","yes","unknown","unknown","no","no","nan","nan","npc","yes","white","nan","nan","nan"
"1224","7596","dal frupy","characters","yes","unknown","unknown","no","no","nan","nan","npc","yes","race indeterminate","nan","nan","nan"
"1225","7604","damien","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","pc","yes","white","nan","nan","nan"
"1226","7604","damien","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","pc","yes","white","nan","nan","nan"
"1227","7605","dante","characters","yes","unknown","unknown","yes","no","nan","nan","pc","no","nan","nan","nan","nan"
"1228","7606","demitri","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1229","7607","don flamenco","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1230","7607","don flamenco","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1231","7608","drag queen demon","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","npc","nan","nan","nan","nan","nan"
"1232","7609","eagle","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1233","7609","eagle","characters","yes","unknown","unknown","no","no","nan","nan","npc","nan","nan","nan","nan","nan"
"1234","7610","eater","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","npc","nan","nan","nan","nan","nan"
"1235","7611","elena","characters","unknown","unknown","unknown","no","yes","lesbian implicit","nan","npc","nan","nan","nan","nan","nan"
"1236","7612","erica","characters","unknown","yes","yes","no","no","nan","transgender woman explicit","npc","nan","nan","nan","nan","nan"
"1237","7587","faris","characters","unknown","unknown","unknown","no","no","nan","gender non-conforming","pc","yes","race indeterminate","nan","nan","nan"
"1238","7580","female protagonist","characters","yes","unknown","unknown","no","yes","nan","nan","pc","nan","nan","nan","nan","nan"
"1239","7613","filena","characters","unknown","unknown","unknown","no","yes","lesbian implicit","gender non-conforming","pc","yes","race indeterminate","nan","nan","nan"
"1240","7614","flea","characters","unknown","unknown","unknown","no","no","nan","non-binary explicit","npc","yes","race indeterminate","nan","nan","nan"
"1241","7615","florina","characters","unknown","unknown","unknown","no","yes","lesbian implicit","nan","pc","yes","white","nan","yes","nan"
"1242","7616","fox","characters","unknown","unknown","unknown","no","no","nan","transgender woman implicit","pc","no","nan","nan","nan","nan"
"1243","7617","fusa","characters","unknown","unknown","unknown","no","yes","lesbian explicit","nan","npc","yes","nan","major","nan","nan"
"1244","7610","garlor (gulcasa)","characters","unknown","unknown","unknown","yes","no","bisexual explicit","nan","npc","nan","nan","nan","nan","nan"
"1245","7577","gay bar","locations","yes","unknown","unknown","no","no","gay implicit","nan","npc","nan","nan","nan","nan","nan"
"1246","7618","gay carpenters","characters","yes","unknown","unknown","no","no","nan","nan","pc","yes","race indeterminate","nan","nan","nan"
"1247","7619","gay npcss","characters","unknown","unknown","unknown","yes","no","gay explicit","nan","npc","nan","nan","nan","nan","nan"
"1248","7620","gay police cheif","characters","unknown","yes","unknown","yes","no","gay explicit","nan","enemies","yes","race indeterminate","nan","nan","nan"
